event_time,user_host,thread_id,server_id,command_type,argument
"2021-12-12 21:15:07.971598,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:15:07.982188,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:15:07.983568,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:15:07.984346,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:15:24.766740,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:15:24.813345,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:15:24.814442,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:15:24.815003,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:18:05.383488,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:18:30.816830,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:18:30.936406,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:18:30.937710,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:18:30.938250,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:22:14.436055,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:22:14.600226,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:22:14.601458,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:22:14.601964,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:37.948752,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:23:37.959305,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:37.960477,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:37.961025,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:45.992995,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:23:46.003883,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:46.005068,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:46.005581,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:53.449907,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:23:53.460229,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:53.461397,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:23:53.461898,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:24:48.202721,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:24:48.212963,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:24:48.214277,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:24:48.214957,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:24:52.161564,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:24:52.172241,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:24:52.173351,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:24:52.173946,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:40:18.414379,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:40:18.741579,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:40:18.767304,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:40:18.767864,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:41:57.755669,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:42:13.461499,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:42:33.995411,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:42:34.006475,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:42:34.029350,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:42:34.030004,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:43:13.939647,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:43:13.950315,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:43:13.951779,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:43:13.952449,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:43:46.446662,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:43:59.076214,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:43:59.195242,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:43:59.196435,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:43:59.197117,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:44:17.989830,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:44:18.000435,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:44:18.001652,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:44:18.002145,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:44:34.978522,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:44:34.989962,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:44:34.991299,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:44:34.991916,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:45:40.211115,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:45:40.222236,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:45:40.223729,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:45:40.224449,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:17.484621,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:46:17.496429,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:17.497628,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:17.498177,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:31.548779,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:46:31.560074,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:31.561425,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:31.561997,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:52.005047,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:46:52.016778,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:52.018029,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:52.018617,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:59.907341,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:46:59.920165,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:59.921330,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:46:59.921870,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:47:08.341834,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:47:08.352905,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:47:08.354015,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:47:08.354554,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:55:45.755257,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:55:45.771287,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:55:45.772647,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:55:45.773239,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:55:55.403352,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:55:55.414105,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:55:55.415408,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:55:55.416002,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:56:20.943905,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:56:20.969372,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:56:20.970700,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:56:20.971484,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:58:12.855601,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 21:58:12.866224,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:58:12.867446,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 21:58:12.868031,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:17:58.963852,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:17:58.974763,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:17:58.976211,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:17:58.977243,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:17:58.979222,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:18:38.823085,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:18:38.869427,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:18:38.870598,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:18:38.871098,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:19:13.405077,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:19:13.416144,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:19:13.417281,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:19:13.417803,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:19:13.419519,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:20:23.392405,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:20:36.715556,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:20:36.726169,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:20:36.727315,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:20:36.727820,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:22:32.019178,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:22:32.030455,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:22:32.031841,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:22:32.032493,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:22:40.442782,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:22:40.453515,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:22:40.454807,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:22:40.455374,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:23:24.746386,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:23:24.820932,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:23:24.822061,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:23:24.822627,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:23:34.779891,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:23:34.791517,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:23:34.792828,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:23:34.793502,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:24:25.953790,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:24:25.964448,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:24:25.965708,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:24:25.966213,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:24:25.967663,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:25:21.068004,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:25:21.078451,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:25:21.079875,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:25:21.080479,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:25:41.241225,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:25:41.252568,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:25:41.253720,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:25:41.254223,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:27:45.280146,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:27:45.291245,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:27:45.292485,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:27:45.293064,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:27:57.512117,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:27:57.522800,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:27:57.523991,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:27:57.524500,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:28:16.578334,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:28:16.588785,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:28:16.590104,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:28:16.590643,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:35:13.135917,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:35:29.407644,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:36:01.989328,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:36:06.941558,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:36:29.996276,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:36:39.342836,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:36:55.525644,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:36:55.537780,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:36:55.539029,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:36:55.539566,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:27.969400,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:37:27.980560,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:27.981909,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:27.982582,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:34.115542,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:37:34.161416,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:34.185800,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:34.186452,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:48.875239,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:37:48.886611,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:48.887904,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:48.888662,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:59.362892,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:37:59.374731,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:59.375870,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:37:59.376387,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:38:11.478077,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:38:11.489255,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:38:11.490587,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:38:11.491158,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:12.623334,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:44:12.634362,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:12.635677,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:12.636191,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:30.486164,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:44:30.497191,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:30.498434,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:30.499146,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:39.601547,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:44:39.631338,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:39.632531,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:44:39.633078,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:45:13.457737,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-12 22:45:13.468139,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:45:13.469598,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-12 22:45:13.470549,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:06:22.156033,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:06:22.257093,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:06:22.321957,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:06:22.322722,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:10:29.008518,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:10:52.880825,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:10:52.921317,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:10:52.923086,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:10:52.923695,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:00.338978,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:11:00.349906,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:00.351206,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:00.351806,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:31.930348,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:11:31.955653,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:31.956898,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:31.957425,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:42.436876,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:11:42.448493,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:42.449879,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:11:42.450399,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:12:14.068244,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:12:14.121189,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:12:14.122357,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:12:14.122877,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:14:43.106634,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:15:08.482046,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:15:08.540893,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:15:08.600885,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:15:08.601556,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:15:46.408149,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:15:46.419442,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:15:46.477394,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:15:46.478396,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:21:32.259457,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:21:32.269888,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:21:32.271237,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:21:32.271832,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:29:01.256257,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:29:29.880326,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:29:29.891128,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:29:29.918577,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:29:29.919233,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:29:56.585009,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:29:56.637598,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:29:56.638793,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:29:56.639283,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:30:35.579486,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:30:35.607394,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:30:35.608619,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:30:35.609139,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:30:55.927991,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:30:56.163937,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:30:56.196075,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:30:56.196654,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:31:04.560597,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:31:04.571452,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:31:04.572583,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:31:04.573102,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:32:44.506292,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:32:44.559800,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:32:44.562304,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:32:44.584998,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:32:44.608410,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:36:12.392663,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:36:12.393141,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:36:12.395264,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:36:12.398870,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:36:25.475967,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:36:25.476369,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:36:25.478482,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:36:25.508530,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:38:37.189589,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:38:37.201200,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:38:37.237032,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:38:37.237597,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:39:28.661123,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:39:28.671630,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:39:28.672852,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:39:28.673445,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:50:23.208636,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:50:52.841455,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:50:53.054566,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:50:53.055637,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:50:53.056132,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:43.151196,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:43.438159,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:43.543806,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:43.559247,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:43.579178,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.594072,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.595911,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.630233,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.631832,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.633303,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.637312,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.687085,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.693558,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.693932,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:43.696626,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:43.704760,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.730179,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.741188,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.763206,""root[root] @ localhost [::1]"",25,1,Query,..."
"2021-12-13 00:51:43.936808,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:43.939436,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.126662,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.129287,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.177928,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.197385,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.595348,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.598149,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.601568,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.603632,""root[root] @ localhost [::1]"",24,1,Query,..."
"2021-12-13 00:51:44.637319,""root[root] @ localhost [::1]"",24,1,Query,..."
